,DealId,Title,DateUpdated,DealStatus,DealIssuer,IssuerBorrowerType,Currency,Size_m,Deal Size,SizeType,Tenor,SubType,Region,DealIssuerLongName,AssetType,LEI,Cusip,Maturity,CouponType,Country,Guarantor,CallDate,PricingDate,Guidance,Ipt,Destinations,Bookrunners-Long,Bookrunners,OtherBookrunners,Moodys,MoodysModifier,S&P,S&PModifier,DBRS,DBRSModifier,Fitch,FitchModifier,OtherRatings,GroupList,OtherGroup,Settledate,Listed,Law,Denoms,Format,Notes,OfferingType,Sector,Stabilis,Uop,ProgramType,Business,Reopen,Fees,FirstPay,Coupon,Spread,Book_Size,Book,BookSizeType,NumberOfAccounts,Nic,FloatingRate,Reoffer,OversubscriptionRate,Yield,IssuePrice,StructuredFinanceType,CollateralType,Total,TotalType,Originator,OtherOriginators,ContentLinks,URLLinks,Distribution,Ticker,CountryOfRiskTitle,WNG,OriginalAmount,CouponBasis,ESG,ESG Type,AverageLife,TaxCall,PariPassuCall,CrossDefaultCall,ResetDate,ParCall,CleanUpCall,MakeWholeCall,EquityClawBack,RegulatoryCall,CocCall,AcqCall,BookSizeModifier,Grenium,CollateralAmount,OfferedAmount,Servicer,AssetManager,tranche_bk_to_cvr,quarter,month,week,year,normalized_tenor,ratings
10,25023733,"American Express PRICED Barc,CS,HSBC,RBC",2022-07-25T13:07:11,Priced,American Express Company,FIG,USD,2250.0,USD2.25bn,bn,3.0,snr unsec,Americas,American Express Co,Investment Grade,R4PP93JZOLY261QX3811,,8/1/2025,Fixed,UNITED STATES,,,2022-07-25,"IPTs T+125 area,guidance T+100 (the#),launch T+100 ,final T+100 ",,US Deal Pricing - Corporate / US New Issues,Barclays / CS - Credit Suisse  / HSBC  / RBC Capital Markets,Barc / CS / HSBC / RBC,,A2,,BBB+,,,,A,,,,,8/3/2022,,,,SEC registered,"USD m 3-tranche snr unsec SEC registered. A2/BBB+/A. Barc/CS/HSBC/RBC. 3.00yr USD  T+125 area,  3.00yr USD  SOFR Equiv,  11.01NC10 USD  T+190 area,  TBP Jul 25",,Banking & Investment Services,,GCP,,Consumer Lending,,,,3.95,T+100,4300.0,4.3bn,bn,,15.0,,99.9,1.91,3.986,99.9,,,,,,,"ANNOUNCED - American Express US$ 3pt 3yr FXD/FRN & 11yr NC10 F-T-F - 2022-07-25 12:51 / GUIDANCE - American Express US$ benchmark 3-part; 3yr FXD/FRN, 11NC10 F-T-F - 2022-07-25 17:26 / LAUNCH - American Express US$3.5bn 2-part; 3yr FXD & 11NC10 F-T-F - 2022-07-25 19:08 / PRICED - American Express US$3.5bn 2-part; 3yr FXD & 11NC10 F-T-F - 2022-07-25 20:23",,,AXP,UNITED STATES,,,,False,,,False,False,False,,1 month,,,,,,,,,,,,,1.91,2022Q3,2022-07,2022-30,2022,3,A
11,25023732,"Kinder Morgan PRICED BofA,Citi,Citi,MUFG,RBC",2022-07-25T13:00:25,Priced,"Kinder Morgan, Inc.",Corporate,USD,750.0,USD750m,m,30.0,snr unsec,Americas,Kinder Morgan Inc,Investment Grade,549300WR7IX8XE0TBO16,CUSIP:49456BAW1,8/1/2052,Fixed,UNITED STATES,,,2022-07-25,"IPTs T+260 area,guidance T+240 (the#),launch T+240 ,final T+240 ",,US Deal Pricing - Corporate / US New Issues,Bank of America / Citigroup Global Markets / Mitsubishi UFJ International / RBC Capital Markets,BofA / Citi / MUFG / RBC,,Baa2,Stable,BBB,Stable,,,BBB,Stable,,,,8/3/2022,,,"2,000 x 1,000",SEC registered,"USD m 2-tranche snr unsec SEC registered. Baa2/BBB/BBB. BofA/Citi/MUFG/RBC. 10.50yr USD  T+215 area,  USD  T+260 area,  TBP Jul 25",,Energy - Fossil Fuels,,GCP,,Oil & Gas Transportation Services,,,,5.45,T+240,1900.0,1.9bn,bn,,10.0,,99.634,2.53,5.475,99.634,,,,,,,"ANNOUNCED - Kinder Morgan Inc US$ benchmark 2-part snr notes; 10yr, 30yr - 2022-07-25 12:51 / GUIDANCE - Kinder Morgan Inc US$ benchmark 2-part snr notes; 10yr, 30yr - 2022-07-25 16:39 / LAUNCH - Kinder Morgan Inc US$1.5bn 2-part snr notes; 10yr, 30yr - 2022-07-25 17:17 / PRICED - Kinder Morgan Inc US$1.5bn 2-part snr notes; 10yr, 30yr - 2022-07-25 18:45",,,KMI,UNITED STATES,,,,False,,,False,False,False,,6 months,,T+40,,,,,,,,,,,2.53,2022Q3,2022-07,2022-30,2022,30,BBB
12,25023731,"Kinder Morgan PRICED BofA,Citi,Citi,MUFG,RBC",2022-07-25T13:00:25,Priced,"Kinder Morgan, Inc.",Corporate,USD,750.0,USD750m,m,10.5,snr unsec,Americas,Kinder Morgan Inc,Investment Grade,549300WR7IX8XE0TBO16,CUSIP:49456BAV3         ,2/1/2033,Fixed,UNITED STATES,,,2022-07-25,"IPTs T+215 area,guidance T+200 (the#),launch T+200 ,final T+200 ",,US Deal Pricing - Corporate / US New Issues,Bank of America / Citigroup Global Markets / Mitsubishi UFJ International / RBC Capital Markets,BofA / Citi / MUFG / RBC,,Baa2,Stable,BBB,Stable,,,BBB,Stable,,,,8/3/2022,,,"2,000 x 1,000",SEC registered,"USD m 2-tranche snr unsec SEC registered. Baa2/BBB/BBB. BofA/Citi/MUFG/RBC. 10.50yr USD  T+215 area,  USD  T+260 area,  TBP Jul 25",,Energy - Fossil Fuels,,GCP,,Oil & Gas Transportation Services,,,,4.8,T+200,1700.0,1.7bn,bn,,5.0,,99.943,2.27,4.807,99.943,,,,,,,"ANNOUNCED - Kinder Morgan Inc US$ benchmark 2-part snr notes; 10yr, 30yr - 2022-07-25 12:51 / GUIDANCE - Kinder Morgan Inc US$ benchmark 2-part snr notes; 10yr, 30yr - 2022-07-25 16:39 / LAUNCH - Kinder Morgan Inc US$1.5bn 2-part snr notes; 10yr, 30yr - 2022-07-25 17:17 / PRICED - Kinder Morgan Inc US$1.5bn 2-part snr notes; 10yr, 30yr - 2022-07-25 18:45",,,KMI,UNITED STATES,,,,False,,,False,False,False,,3 months,,T+30,,,,,,,,,,,2.27,2022Q3,2022-07,2022-30,2022,10,BBB
13,25023730,"RBC PRICED RBC,FITB,GS,MS,Santan,SG",2022-07-25T12:53:18,Priced,RBC,FIG,USD,1250.0,USD1.25bn,bn,5.0,snr unsec,Canada,ROYAL BANK OF CANADA,Investment Grade,ES7IP3U3RHIGC71XBU11,,8/3/2027,Fixed,CANADA,,,2022-07-25,"IPTs T+155 area,guidance T+135 (the #),launch T+135 ,final T+135 ",,US Deal Pricing - Corporate / Canada Deal Pricing / US New Issues,RBC Capital Markets / Fifth Third Securities / Goldman Sachs / Morgan Stanley / Santander Investment Securities Inc / Societe Generale,RBC / FITB / GS / MS / Santan / SG,,A1,,A,,,,,,,,,7/28/2022,,,,SEC registered,"USD bn 3-tranche snr unsec SEC registered. A1/A. RBC/FITB/GS/MS/Santan/SG. 2.00yr USD1.5bn T+95,  came T+95, 2.00yr USD  SOFR Equiv,  came SOFR, 5yr USD1.25bn T+135,  came T+135. TBP Jul 25",,Banking & Investment Services,,GCP,GMTN,Banks,,,,4.24,T+135,2400.0,2.4bn,bn,,20.0,,99.999,1.92,4.24,99.999,,,,,,,"ANNOUNCED - Royal Bank of Canada US$ 3pt 2yr FXD/FRN & 5yr - 2022-07-25 12:44 / GUIDANCE - Royal Bank of Canada US$ benchmark 2-part; 2yr FXD, 5yr - 2022-07-25 17:33 / LAUNCH - Royal Bank of Canada US$2.75bn 2-part; 2yr FXD, 5yr - 2022-07-25 19:02 / PRICED - Royal Bank of Canada US$2.75bn 2-part; 2yr FXD, 5yr - 2022-07-25 20:35",,,RY,CANADA,,,,False,,,False,False,False,,,,,,,,,,,,,,,1.92,2022Q3,2022-07,2022-30,2022,5,A
14,25023728,"RBC PRICED RBC,FITB,GS,MS,Santan,SG",2022-07-25T12:53:18,Priced,RBC,FIG,USD,1500.0,USD1.5bn,bn,2.0,snr unsec,Canada,ROYAL BANK OF CANADA,Investment Grade,ES7IP3U3RHIGC71XBU11,,7/26/2024,Fixed,CANADA,,,2022-07-25,"IPTs T+115 area,guidance T+95 (the #),launch T+95 ,final T+95 ",,US Deal Pricing - Corporate / Canada Deal Pricing / US New Issues,RBC Capital Markets / Fifth Third Securities / Goldman Sachs / Morgan Stanley / Santander Investment Securities Inc / Societe Generale,RBC / FITB / GS / MS / Santan / SG,,A1,,A,,,,,,,,,7/28/2022,,,,SEC registered,"USD bn 3-tranche snr unsec SEC registered. A1/A. RBC/FITB/GS/MS/Santan/SG. 2.00yr USD1.5bn T+95,  came T+95, 2.00yr USD  SOFR Equiv,  came SOFR, 5yr USD1.25bn T+135,  came T+135. TBP Jul 25",,Banking & Investment Services,,GCP,GMTN,Banks,,,,3.97,T+95,2700.0,2.7bn,bn,,25.0,,100.0,1.8,3.97,100.0,,,,,,,"ANNOUNCED - Royal Bank of Canada US$ 3pt 2yr FXD/FRN & 5yr - 2022-07-25 12:44 / GUIDANCE - Royal Bank of Canada US$ benchmark 2-part; 2yr FXD, 5yr - 2022-07-25 17:33 / LAUNCH - Royal Bank of Canada US$2.75bn 2-part; 2yr FXD, 5yr - 2022-07-25 19:02 / PRICED - Royal Bank of Canada US$2.75bn 2-part; 2yr FXD, 5yr - 2022-07-25 20:35",,,RY,CANADA,,,,False,,,False,False,False,,,,,,,,,,,,,,,1.8,2022Q3,2022-07,2022-30,2022,2,A
15,25023727,TFC 2pt US$2.5bn 4nc3 Snr nts& 11nc10 Sub Nts ,2022-07-25T12:44:40,Priced,BB&T Corp,FIG,USD,1000.0,USD1bn,bn,11.0,snr unsec,Americas,Truist Financial Corp,Investment Grade,549300DRQQI75D2JP341,"ISIN:US89788NAA81,CUSIP:89788NAA8",7/28/2033,Fixed-to-Floater,UNITED STATES,,7/28/2032,2022-07-25,"IPTs T+230 area,guidance T+210 (the#),launch T+210 ,final T+210 ",,US Deal Pricing - Corporate / US New Issues,Bank of America / Morgan Stanley / Truist / CastleOak Securities / CL King & Associates,BofA / MS / Truist / CastleOak / CL King,,A3,Stable,BBB+,Stable,A,Positive,A-,Stable,,,,7/28/2022,,,"$2,000 x $1,000",SEC registered,"USD m 2-tranche snr unsec SEC registered. BofA/MS/Truist. 4.00NC3 USD  T+150 area,  11.01NC10 USD  T+230 area,  TBP Jul 25 / Back End.....4NC3 S+145.6 and 11NC10 S+224",,Banking & Investment Services,,GCP,MTN,Banks,,,1/28/2023,4.916,T+210,2000.0,2bn,bn,,10.0,,100.0,2.0,4.916,100.0,,,,,,,"ANNOUNCED - Truist US$  2pt 4yr NC3 & 11yr NC10 F-T-F's - 2022-07-25 12:37 / GUIDANCE - Truist US$  2pt 4yr NC3 & 11yr NC10 F-T-F's - 2022-07-25 16:57 / LAUNCH - Truist US$2.5bn  2pt 4yr NC3 & 11yr NC10 F-T-F's - 2022-07-25 17:44 / PRICED - Truist US$2.5bn 2-part; 4NC3 snr note, 11NC10 sub note - 2022-07-25 20:32",,,TFC,UNITED STATES,,,,False,,,False,False,False,7/28/2032,3 month,,,,,,,,,,,,,2.0,2022Q3,2022-07,2022-30,2022,11,A
16,25023726,TFC 2pt US$2.5bn 4nc3 Snr nts& 11nc10 Sub Nts ,2022-07-25T12:44:40,Priced,BB&T Corp,FIG,USD,1500.0,USD1.5bn,bn,4.0,snr unsec,Americas,Truist Financial Corp,Investment Grade,549300DRQQI75D2JP341,"ISIN:US89788MAH51,CUSIP:89788MAH5",7/28/2026,Fixed-to-Floater,UNITED STATES,,7/28/2025,2022-07-25,"IPTs T+150 area,guidance T+128 (the#) ,launch T+128 ,final T+128 ",,US Deal Pricing - Corporate / US New Issues,Bank of America / Morgan Stanley / Truist / CastleOak Securities / CL King & Associates,BofA / MS / Truist / CastleOak / CL King,,A3,Stable,A-,Stable,AH,Positive,A,Stable,,,,7/28/2022,,,"$2,000 x $1,000",SEC registered,"USD m 2-tranche snr unsec SEC registered. BofA/MS/Truist. 4.00NC3 USD  T+150 area,  11.01NC10 USD  T+230 area,  TBP Jul 25 / Back End.....4NC3 S+145.6 and 11NC10 S+224",,Banking & Investment Services,,GCP,MTN,Banks,,,1/28/2023,4.26,T+128,2500.0,2.5bn,bn,,10.0,,100.0,1.67,4.26,100.0,,,,,,,"ANNOUNCED - Truist US$  2pt 4yr NC3 & 11yr NC10 F-T-F's - 2022-07-25 12:37 / GUIDANCE - Truist US$  2pt 4yr NC3 & 11yr NC10 F-T-F's - 2022-07-25 16:57 / LAUNCH - Truist US$2.5bn  2pt 4yr NC3 & 11yr NC10 F-T-F's - 2022-07-25 17:44 / PRICED - Truist US$2.5bn 2-part; 4NC3 snr note, 11NC10 sub note - 2022-07-25 20:32",,,TFC,UNITED STATES,,,,False,,,False,False,False,7/28/2025,1 month,,T+20,,,,,,,,,,,1.67,2022Q3,2022-07,2022-30,2022,4,A
17,25023702,"CSX PRICED BofA,Barc,Citi,MS,UBS",2022-07-21T13:18:23,Priced,CSX Corp,Corporate,USD,150.0,USD150m,m,45.63,snr unsec,Americas,CSX Corp,Investment Grade,549300JVQR4N1MMP3Q88,,3/1/2068,Fixed,UNITED STATES,,,2022-07-21,"IPTs T+195 area,guidance T+180 (the#),launch T+180 ,final T+180 ",,US Deal Pricing - Corporate / US New Issues,Bank of America / Barclays / Citigroup Global Markets / Morgan Stanley / UBS Securities,BofA / Barc / Citi / MS / UBS,,Baa1,,BBB+,,,,,,,,,7/25/2022,,,,SEC registered,"USD2bn 3-tranche snr unsec SEC registered. Baa1/BBB+. BofA/Barc/Citi/MS/UBS. 10.32yr USD950m T+120,  came T+120, 30.33yr USD900m T+145,  came T+145, 45.63yr USD150m T+180,  came T+180. TBP Jul 21",,Transportation,,"CapEx,GCP,Repay bank debt",,Ground Freight & Logistics,YES,,,4.65,T+180,1100.0,1.1bn,bn,,0.0,,95.63,7.33,4.89,95.63,,,500.0,m,,,"ANNOUNCED - CSX US$ 3pt Long 10yr, 30yr & tap of the 4.65% '68 - 2022-07-21 13:01 / GUIDANCE - CSX US$ 3pt Long 10yr, 30yr & tap of the 4.65% '68 - 2022-07-21 17:11 / LAUNCH - CSX US$ 3pt Long 10yr, 30yr & tap of the 4.65% '68 - 2022-07-21 18:24 / PRICED - CSX US$ 3pt Long 10yr, 30yr & tap of the 4.65% '68 - 2022-07-21 20:01",,,CSX,UNITED STATES,,,,False,,,False,False,False,,6 Months,,T+25,,,,,,,,,,,7.33,2022Q3,2022-07,2022-29,2022,45,BBB
18,25023701,"CSX PRICED BofA,Barc,Citi,MS,UBS",2022-07-21T13:18:22,Priced,CSX Corp,Corporate,USD,900.0,USD900m,m,30.33,snr unsec,Americas,CSX Corp,Investment Grade,549300JVQR4N1MMP3Q88,,11/15/2052,Fixed,UNITED STATES,,,2022-07-21,"IPTs T+170 area,guidance T+145 (the#) ,launch T+145 ,final T+145 ",,US Deal Pricing - Corporate / US New Issues,Bank of America / Barclays / Citigroup Global Markets / Morgan Stanley / UBS Securities,BofA / Barc / Citi / MS / UBS,,Baa1,,BBB+,,,,,,,,,7/25/2022,,,,SEC registered,"USD2bn 3-tranche snr unsec SEC registered. Baa1/BBB+. BofA/Barc/Citi/MS/UBS. 10.32yr USD950m T+120,  came T+120, 30.33yr USD900m T+145,  came T+145, 45.63yr USD150m T+180,  came T+180. TBP Jul 21",,Transportation,,"CapEx,GCP,Repay bank debt",,Ground Freight & Logistics,,,,4.5,T+145,2400.0,2.4bn,bn,,2.0,,99.351,2.67,4.54,99.351,,,,,,,"ANNOUNCED - CSX US$ 3pt Long 10yr, 30yr & tap of the 4.65% '68 - 2022-07-21 13:01 / GUIDANCE - CSX US$ 3pt Long 10yr, 30yr & tap of the 4.65% '68 - 2022-07-21 17:11 / LAUNCH - CSX US$ 3pt Long 10yr, 30yr & tap of the 4.65% '68 - 2022-07-21 18:24 / PRICED - CSX US$ 3pt Long 10yr, 30yr & tap of the 4.65% '68 - 2022-07-21 20:01",,,CSX,UNITED STATES,,,,False,,,False,False,False,,6 Months,,T+25,,,,,,,,,,,2.67,2022Q3,2022-07,2022-29,2022,30,BBB
19,25023700,"CSX PRICED BofA,Barc,Citi,MS,UBS",2022-07-21T13:18:22,Priced,CSX Corp,Corporate,USD,950.0,USD950m,m,10.32,snr unsec,Americas,CSX Corp,Investment Grade,549300JVQR4N1MMP3Q88,,11/15/2032,Fixed,UNITED STATES,,,2022-07-21,"IPTs T+140 area,guidance T+120 (the#),launch T+120 ,final T+120 ",,US Deal Pricing - Corporate / US New Issues,Bank of America / Barclays / Citigroup Global Markets / Morgan Stanley / UBS Securities,BofA / Barc / Citi / MS / UBS,,Baa1,,BBB+,,,,,,,,,7/25/2022,,,,SEC registered,"USD2bn 3-tranche snr unsec SEC registered. Baa1/BBB+. BofA/Barc/Citi/MS/UBS. 10.32yr USD950m T+120,  came T+120, 30.33yr USD900m T+145,  came T+145, 45.63yr USD150m T+180,  came T+180. TBP Jul 21",,Transportation,,"CapEx,GCP,Repay bank debt",,Ground Freight & Logistics,,,,4.1,T+120,2700.0,2.7bn,bn,,2.0,,99.938,2.84,4.108,99.938,,,,,,,"ANNOUNCED - CSX US$ 3pt Long 10yr, 30yr & tap of the 4.65% '68 - 2022-07-21 13:01 / GUIDANCE - CSX US$ 3pt Long 10yr, 30yr & tap of the 4.65% '68 - 2022-07-21 17:11 / LAUNCH - CSX US$ 3pt Long 10yr, 30yr & tap of the 4.65% '68 - 2022-07-21 18:24 / PRICED - CSX US$ 3pt Long 10yr, 30yr & tap of the 4.65% '68 - 2022-07-21 20:01",,,CSX,UNITED STATES,,,,False,,,False,False,False,,3 Months,,T+20,,,,,,,,,,,2.84,2022Q3,2022-07,2022-29,2022,10,BBB
20,25023670,KHNP USD700m July 2027 5yr ,2022-07-20T16:16:33,Priced,Korea Hydro and Nuclear Power,Corporate,USD,700.0,USD700m,m,5.0,snr unsec,Asia,Korea Hydro & Nuclear Power Co Ltd,Emerging Markets,9884008CRY5MLCN8OQ43,"RegS ISIN:USY4899GFA68,144a ISIN:US50064YAQ61 ",7/27/2027,Fixed,SOUTH KOREA,,,2022-07-20,"IPG T+150 area,FPG T+123 (the #),launch T+123 ",,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - Other Asia / Asia New Issues / US Deal Pricing - Corporate / US New Issues,Bank of America / Citigroup Global Markets / Credit Agricole CIB (CA-CIB) / JP Morgan Securities Inc / Standard Chartered Bank / UBS Securities,BofA / Citi / CA-CIB / JPM / StCh / UBS,,Aa2,,AA,,,,,,,,,7/27/2022,Frankfurt,New York State,200k+1k,RegS/144A,"USD 5yr snr unsec RegS/144A. Aa2/AA. BofA/Citi(B&D)/CA-CIB/JPM/StCh/UBS. IPG T+150 area, FPG T+123 (the #) . Launch 700m. Bks last 2bn +, 80m JLM.",,Utilities,,GCP,,Electric Utilities,,,7/27/2022,4.25,T+123,1650.0,1.65bn,bn,111.0,18.0,,99.355,2.36,4.395,99.355,,,,,,,"Korea Hydro & Nuclear Power US$ 5yr IPG at T+150bp area - 2022-07-20 02:18 / ALERT: Korea Hydro & Nuclear Power US$ 5yr IPG at T+150bp area, books at US$1.7bn (US$80m JLMs) - 2022-07-20 07:07 / Books for Korea Hydro & Nuclear Power 5yr over USD2bn, spread set - 2022-07-20 10:35 / Books for Korea Hydro & Nuclear Power 5yr over USD2bn, spread set - 2022-07-20 10:40 / Timing update for Korea Hydro & Nuclear Power USD 5yr - 2022-07-20 13:05 / Korea Hydro & Nuclear Power 5yr launched: USD700m at T+123 - 2022-07-20 14:34 / Korea Hydro & Nuclear Power 5yr launched: USD700m at T+123 - 2022-07-20 14:36 / Allocs out for Korea Hydro & Nuclear Power USD700m 5yr - 2022-07-20 15:32 / PRICED -  Korea Hydro & Nuclear Power USD700m 5yr snr note at T+123bp - 2022-07-20 16:14 / Korea Hydro and Nuclear Power sets US$700m 5yr 144A/Reg S bonds at T+123bp - 2022-07-21 07:58",,"APAC 58%, EMEA 18%, US 24%. AM/FM 39%, Bks 27%, CB/SWF/Agcy 18%, Ins/PF| 16%. 
",KEPCO,SOUTH KOREA,,,,False,,,False,False,False,,,,,,,,,"+, 60m JLM ",,,,,,2.36,2022Q3,2022-07,2022-29,2022,5,AA
21,25023623,"Lenovo Group PRICED BNPP,BNPP,Citi,Citi,CS,CS,DBS,DBS,GS,GS,HSBC,HSBC,JPM,JPM,MS,MS,BoC,BoCom,CCB Asia,Miz,Santan",2022-07-20T15:27:02,Priced,Lenovo Group,Corporate,USD,625.0,USD625m,m,5.5,snr unsec,Asia,Lenovo Group Ltd,Emerging Markets,254900VUZRGD5U73RE46,,1/27/2028,Fixed,HONG KONG,,,2022-07-20,"IPG T+290 area,FPG T+265 the # ,launch T+265 ",,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - HK bonds / US Deal Pricing - Corporate / US New Issues / Asia New Issues,BNP Paribas / Citigroup Global Markets / CS - Credit Suisse  / Development Bank of Singapore / Goldman Sachs / HSBC  / JP Morgan Securities Inc / Morgan Stanley / Bank of China Ltd / Bank of Communications / China Construction Bank (Asia) / Mizuho / Santander Investment Securities Inc,BNPP / Citi / CS / DBS / GS / HSBC / JPM / MS / BoC / BoCom / CCB Asia / Miz / Santan,,Baa2,,BBB-,,,,BBB,,,,,7/27/2022,SEHK,New York State,US$200k/1k,RegS/144A,"USD 5.5yr snr unsec RegS/144A. Baa2/BBB-/BBB. BNPP/Citi/CS/DBS/GS/HSBC/JPM/MS/BoC/BoCom/CCB Asia/Miz/Santan. IPG T+290 area, fpg T+265 the #. With 10yr green. TBP today ",,Technology Equipment,,,,Computer Hardware,,,,5.831,T+265,1000.0,1bn,bn,,30.0,,100.0,1.6,5.831,100.0,,,,,,,"Lenovo hires for US$ 144A/Reg S conventional, green notes - 2022-07-18 01:06 / UPDATE 1 - Lenovo hires for US$ 144A/Reg S conventional, green notes - 2022-07-19 08:40 / ALERT: Lenovo US$ 5.5yr conventional bond IPG at T+290bp area, 10yr green bond at T+370bp area - 2022-07-20 03:56",,,LENVO,CHINA,,,,False,,,False,False,False,,1m,,Y,,,,,,,,,,,1.6,2022Q3,2022-07,2022-29,2022,5,BBB
22,25023672,"Lenovo Group PRICED BNPP,BNPP,Citi,Citi,Citi,CS,CS,DBS,DBS,GS,GS,HSBC,HSBC,JPM,JPM,MS,MS,BoC,BoCom,CCB Asia,Miz,Santan",2022-07-20T15:25:48,Priced,Lenovo Group,Corporate,USD,625.0,USD625m,m,10.0,snr unsec,Asia,Lenovo Group Ltd,Emerging Markets,254900VUZRGD5U73RE46,,7/27/2032,Fixed,HONG KONG,,,2022-07-20,"IPG T+370 area,FPG T+350 the #,launch T+350 ",,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - HK bonds / US Deal Pricing - Corporate / US New Issues / Asia New Issues,BNP Paribas / Citigroup Global Markets / CS - Credit Suisse  / Development Bank of Singapore / Goldman Sachs / HSBC  / JP Morgan Securities Inc / Morgan Stanley / Bank of China Ltd / Bank of Communications / China Construction Bank (Asia) / Mizuho / Santander Investment Securities Inc,BNPP / Citi / CS / DBS / GS / HSBC / JPM / MS / BoC / BoCom / CCB Asia / Miz / Santan,,Baa2,,BBB-,,,,BBB,,,,,7/27/2022,SEHK,New York State,US$200k/1k,RegS/144A,"USD 10yr snr unsec Green RegS/144A. Baa2/BBB-/BBB. GloCos BNPP/Citi(B&D)/CS/DBS/GS/HSBC/JPM/MS, JBs BoC/BoCom/CCB Asia/Miz/Santan. IPG T+370 area, fpg T+350 the #. With 5.5yr conventional. ",,Technology Equipment,,,,Computer Hardware,,,,6.536,T+350,1250.0,1.25bn,bn,,35.0,,100.0,2.0,6.536,100.0,,,,,,,"Lenovo hires for US$ 144A/Reg S conventional, green notes - 2022-07-18 01:06 / UPDATE 1 - Lenovo hires for US$ 144A/Reg S conventional, green notes - 2022-07-19 08:40 / ALERT: Lenovo US$ 5.5yr conventional bond IPG at T+290bp area, 10yr green bond at T+370bp area - 2022-07-20 03:56",,,LENVO,CHINA,,,,True,Green,,False,False,False,,3m,,Y,,,,,,,,,,,2.0,2022Q3,2022-07,2022-29,2022,10,BBB
23,25023633,Bank Leumi USD500m July 2027 5yr ,2022-07-20T15:19:46,Priced,Bank Leumi Le Israel BM,FIG,USD,500.0,USD500m,m,5.0,bmk / snr unsec,EEMEA,Bank Leumi Le Israel BM,Emerging Markets,7JDSZWRGUQY2DSTWCR57,ISIN:IL0060406878,7/27/2027,Fixed,ISRAEL,,,2022-07-20,"IPTs T+235 area,guidance T+215 area (+/-5 WPIR),launch T+210 ,final T+210 ",,International Deal Pricing (Europe & Asia) / US Deal Pricing - Corporate / EEMEA Deal Pricing - International / EMEA New Issues / US New Issues,Citigroup Global Markets / Barclays / Jefferies  / JP Morgan Securities Inc / UBS Securities,Citi / Barc / Jeff / JPM / UBS,,NR,,A,Stable,,,A,Stable,,,,7/27/2022,Tel Aviv,"New York State,Israel",200k+1k,RegS/144A,"USD 5yr bmk snr unsec RegS/144A. NR/A/A. Citi(GloCo)/Barc/Jeff/JPM/UBS. IPTs T+235 area, guidance T+215 area (+/-5 WPIR) for 500m. Bk ~1.55bn. TBP today ",Eurobond,Banking & Investment Services,,,,Banks,,,,5.125,T+210,1550.0,1.55bn,bn,,,,99.34,3.1,5.277,99.34,,,,,,,"Bank Leumi planning 5yr USD benchmark - 2022-07-18 09:03 / IPTs out for Bank Leumi 5yr USD benchmark, tbp today - 2022-07-20 07:57 / Books for Bank Leumi 5yr over USD1bn - 2022-07-20 12:32",,,LUMI,ISRAEL,,,,False,,,False,False,False,,1m,,,,,,,~,,,,,,3.1,2022Q3,2022-07,2022-29,2022,5,A
24,25023688,"Imperial Brands Finance PLC PRICED BofA,BofA,HSBC,Miz,MUFG,StCh,WFS",2022-07-20T13:53:42,Priced,Imperial Tobacco Finance PLC,Corporate,USD,1000.0,USD1bn,bn,5.0,snr unsec,Europe,Imperial Brands Finance PLC,Investment Grade,2138008L3B3MCG1DFS50,"RegS ISIN:USG471ABWD89,144a ISIN:US45262BAF04,RegS CUSIP:G471ABWD8,144a CUSIP:45262BAF0",7/27/2027,Fixed,UNITED KINGDOM,"IMPERIAL BRANDS PLC,Imperial Tobacco Limited",,2022-07-20,"IPTs T+350 area,guidance T+320 (the #),launch T+320 ",,International Deal Pricing (Europe & Asia) / US Deal Pricing - Corporate / EMEA New Issues / US New Issues,Bank of America / HSBC  / Mizuho / Mitsubishi UFJ International / Standard Chartered Bank / Wells Fargo Securities,BofA / HSBC / Miz / MUFG / StCh / WFS,,Baa3,Stable,BBB,Stable,,,,,,,,7/27/2022,LSE,New York State,"200,000 x 1,000",144A/Reg S without registration rights,"USD 5.00yr snr unsec 144A/Reg S without registration rights. Baa3/BBB. BofA/HSBC/Miz/MUFG/Santan/WFS. IPTs T+350 area, guidance T+320 (the #) ",,Banking & Investment Services,,,,Corporate Financial Services,,,,6.125,T+320,3500.0,3.5bn,bn,,80.0,,98.956,3.5,6.372,98.956,,,,,,,GUIDANCE - Imperial Brands Finance US$ benchmark 5-year snr note: T+320bp (#) - 2022-07-20 16:44 / LAUNCH - Imperial Brands Finance US$1bn 5-year snr note at T+320bp  - 2022-07-20 17:32 / PRICED - Imperial Brands Finance US$1bn 5-year snr note at T+320bp  - 2022-07-20 19:52 / UPDATE 1 - Imperial Brands Finance US$1bn 5-year snr note at T+320bp  - 2022-07-21 14:03,,,FGSR,UNITED KINGDOM,,,,False,,,False,False,False,,1 month,,T+50,,,@ 101%,,,,,,,,3.5,2022Q3,2022-07,2022-29,2022,5,BBB
